0.040000	0.200000
0.080000	0.196885
0.120000	0.190702
0.160000	0.181548
0.200000	0.169562
0.240000	0.154931
0.280000	0.137880
0.320000	0.118673
0.360000	0.097611
0.400000	0.075020
0.440000	0.051254
0.480000	0.026684
0.520000	0.001697
0.560000	-0.023318
0.600000	-0.047966
0.640000	-0.071863
0.680000	-0.094634
0.720000	-0.115924
0.760000	-0.135400
0.800000	-0.152759
0.840000	-0.167732
0.880000	-0.180088
0.920000	-0.189635
0.960000	-0.196226
1.000000	-0.199760
1.040000	-0.200183
1.080000	-0.197488
1.120000	-0.191716
1.160000	-0.182956
1.200000	-0.171344
1.240000	-0.157058
1.280000	-0.140320
1.320000	-0.121389
1.360000	-0.100559
1.400000	-0.078155
1.440000	-0.054526
1.480000	-0.030043
1.520000	-0.005089
1.560000	0.019944
1.600000	0.044665
1.640000	0.068686
1.680000	0.091631
1.720000	0.113141
1.760000	0.132881
1.800000	0.150543
1.840000	0.165854
1.880000	0.178576
1.920000	0.188512
1.960000	0.195511
2.000000	0.199463
2.040000	0.200308
2.080000	0.198034
2.120000	0.192675
2.160000	0.184313
2.200000	0.173077
2.240000	0.159141
2.280000	0.142720
2.320000	0.124069
2.360000	0.103478
2.400000	0.081267
2.440000	0.057783
2.480000	0.033394
2.520000	0.008481
2.560000	-0.016565
2.600000	-0.041351
2.640000	-0.065489
2.680000	-0.088601
2.720000	-0.110326
2.760000	-0.130324
2.800000	-0.148284
2.840000	-0.163928
2.880000	-0.177012
2.920000	-0.187336
2.960000	-0.194740
3.000000	-0.199109
3.040000	-0.200377
3.080000	-0.198524
3.120000	-0.193578
3.160000	-0.185616
3.200000	-0.174760
3.240000	-0.161178
3.280000	-0.145080
3.320000	-0.126715
3.360000	-0.106368
3.400000	-0.084356
3.440000	-0.061023
3.480000	-0.036734
3.520000	-0.011870
3.560000	0.013181
3.600000	0.038025
3.640000	0.062274
3.680000	0.085546
3.720000	0.107479
3.760000	0.127729
3.800000	0.145982
3.840000	0.161955
3.880000	0.175399
3.920000	0.186107
3.960000	0.193913
4.000000	0.198698
4.040000	0.200388
4.080000	0.198957
4.120000	0.194426
4.160000	0.186866
4.200000	0.176394
4.240000	0.163169
4.280000	0.147398
4.320000	0.129323
4.360000	0.109227
4.400000	0.087421
4.440000	0.064246
4.480000	0.040065
4.520000	0.015255
4.560000	-0.009794
4.600000	-0.034689
4.640000	-0.059040
4.680000	-0.082466
4.720000	-0.104601
4.760000	-0.125098
4.800000	-0.143639
4.840000	-0.159936
4.880000	-0.173735
4.920000	-0.184824
4.960000	-0.193031
5.000000	-0.198230
5.040000	-0.200342
5.080000	-0.199333
5.120000	-0.195219
5.160000	-0.188063
5.200000	-0.177976
5.240000	-0.165113
5.280000	-0.149673
5.320000	-0.131895
5.360000	-0.112054
5.400000	-0.090461
5.440000	-0.067450
5.480000	-0.043383
5.520000	-0.018636
5.560000	0.006403
5.600000	0.031342
5.640000	0.055789
5.680000	0.079363
5.720000	0.101693
5.760000	0.122431
5.800000	0.141255
5.840000	0.157870
5.880000	0.172021
5.920000	0.183488
5.960000	0.192094
6.000000	0.197706
6.040000	0.200238
6.080000	0.199652
6.120000	0.195956
6.160000	0.189206
6.200000	0.179508
6.240000	0.167010
6.280000	0.151906
6.320000	0.134429
6.360000	0.114850
6.400000	0.093474
6.440000	0.070635
6.480000	0.046690
6.520000	0.022012
6.560000	-0.003011
6.600000	-0.027986
6.640000	-0.052523
6.680000	-0.076236
6.720000	-0.098756
6.760000	-0.119729
6.800000	-0.138830
6.840000	-0.155760
6.880000	-0.170258
6.920000	-0.182100
6.960000	-0.191101
7.000000	-0.197125
7.040000	-0.200078
7.080000	-0.199914
7.120000	-0.196636
7.160000	-0.190295
7.200000	-0.180989
7.240000	-0.168859
7.280000	-0.154095
7.320000	-0.136924
7.360000	-0.117612
7.400000	-0.096461
7.440000	-0.073800
7.480000	-0.049982
7.520000	-0.025381
7.560000	-0.000383
7.600000	0.024622
7.640000	0.049241
7.680000	0.073088
7.720000	0.095790
7.760000	0.116993
7.800000	0.136365
7.840000	0.153605
7.880000	0.168447
7.920000	0.180659
7.960000	0.190055
8.000000	0.196488
8.040000	0.199860
8.080000	0.200119
8.120000	0.197261
8.160000	0.191330
8.200000	0.182417
8.240000	0.170660
8.280000	0.156240
8.320000	0.139380
8.360000	0.120341
8.400000	0.099420
8.440000	0.076943
8.480000	0.053261
8.520000	0.028743
8.560000	0.003776
8.600000	-0.021251
8.640000	-0.045945
8.680000	-0.069919
8.720000	-0.092797
8.760000	-0.114223
8.800000	-0.133861
8.840000	-0.151406
8.880000	-0.166587
8.920000	-0.179167
8.960000	-0.188953
9.000000	-0.195794
9.040000	-0.199585
9.080000	-0.200267
9.120000	-0.197829
9.160000	-0.192310
9.200000	-0.183794
9.240000	-0.172412
9.280000	-0.158340
9.320000	-0.141796
9.360000	-0.123036
9.400000	-0.102351
9.440000	-0.080064
9.480000	-0.056524
9.520000	-0.032097
9.560000	-0.007168
9.600000	0.017874
9.640000	0.042636
9.680000	0.066730
9.720000	0.089778
9.760000	0.111420
9.800000	0.131318
9.840000	0.149164
9.880000	0.164679
9.920000	0.177624
9.960000	0.187798
10.000000	0.195045
